NATIONAL_ID,FIRST_NAME, LAST_NAME,STUDENT_ID,ADDRESS,EMAIL,PHONE,PROGRAM,PROGRAM_BM,DATE_CONVO_LANG1,DATE_CONVO_LANG2,RESULT,BATCH,STATUS,NATIONALITY,RELIGION,GENDER,RACE,ENTRANCE_SESSION,SERIAL_NUMBER,STATUS_DETAIL
C301,Test Recipient Name 15300,Test Recipient Name 15300,39779,"NO. 16,JALAN BUKIT JATI 5B,TAMAN BUKIT JATIKLANG",15300icertrecipient@yopmail.com,1112856083,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (PENGURUSAN RISIKO DAN TAKAFUL) DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.08,2019,1,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,429,All criteria passed
C302,Test Recipient Name 15301,Test Recipient Name 15301,41774,"NO.12, P.A.K.R BATU HAMPAR, MANIRKUALA TERENGGANU",15301icertrecipient@yopmail.com,09-6156233,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (PENGURUSAN RISIKO DAN TAKAFUL) DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.08,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,430,Robe return date is null
C303,Test Recipient Name 15302,Test Recipient Name 15302,41715,NO.296 FELDA TERSANG 03RAUB,15302icertrecipient@yopmail.com,145107801,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (PENGURUSAN RISIKO DAN TAKAFUL) DENGAN KEPUJIAN,15/10/2019,15/10/2019,2.79,2019,1,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,431,All criteria passed
C304,Test Recipient Name 15303,Test Recipient Name 15303,41188,"LOT 1291,KG WAKAF AIK, TAWANGBACHOK",15303icertrecipient@yopmail.com,1119791134,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (PENGURUSAN RISIKO DAN TAKAFUL) DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.44,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,432,Robe return date is null
C305,Test Recipient Name 15304,Test Recipient Name 15304,41051,"NO. 25 FELDA TITI, JELEBUKUALA KLAWANG",15304icertrecipient@yopmail.com,173952090,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (PENGURUSAN RISIKO DAN TAKAFUL) DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.64,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,433,Robe return date is null
C306,Test Recipient Name 15305,Test Recipient Name 15305,41440,NO.27 JALAN SEPAKATPPMS KESEDAR SEJAHTERAGUA MUSANG,15305icertrecipient@yopmail.com,148240945,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (PENGURUSAN RISIKO DAN TAKAFUL) DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.45,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,434,Robe return date is null
C307,Test Recipient Name 15306,Test Recipient Name 15306,41231,"LOT 17764 JALAN SEMANGAT 1,RPB KAMPUNG SEMANGAT, TITI GANTONGBOTA",15306icertrecipient@yopmail.com,192219030,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (PENGURUSAN RISIKO DAN TAKAFUL) DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.38,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,435,Robe return date is null
C308,Test Recipient Name 15307,Test Recipient Name 15307,41684,KAMPUNG SENTUL PATAHMARANG,15307icertrecipient@yopmail.com,196400935,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (PENGURUSAN RISIKO DAN TAKAFUL) DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.05,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,436,Robe return date is null
C309,Test Recipient Name 15308,Test Recipient Name 15308,41279,DEPAN SEKOLAH KEBANGSAAN ALOR BAKATKOTA BHARU,15308icertrecipient@yopmail.com,134736885,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (PENGURUSAN RISIKO DAN TAKAFUL) DENGAN KEPUJIAN,15/10/2019,15/10/2019,2.8,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,437,Robe return date is null
C310,Test Recipient Name 15309,Test Recipient Name 15309,40554,BLOK B 140 A KAMPUNG MELAYU SERI KUNDANGRAWANG,15309icertrecipient@yopmail.com,129424908,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (PENGURUSAN RISIKO DAN TAKAFUL) DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.2,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,438,Robe return date is null
C311,Test Recipient Name 15310,Test Recipient Name 15310,39992,"NO,23A JALAN SEKOLAH KEBANGSAAN SYEDSHEH, KG JERAI 09200, KUPANG ,KEDAHKUPANG",15310icertrecipient@yopmail.com,103982458,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (PENGURUSAN RISIKO DAN TAKAFUL) DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.44,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,439,Robe return date is null
C312,Test Recipient Name 15311,Test Recipient Name 15311,40581,240 KAMPUNG GAUNG240 KAMPUNG GAUNGKUALA BERANG,15311icertrecipient@yopmail.com,145443211,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (PENGURUSAN RISIKO DAN TAKAFUL) DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.59,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,440,Robe return date is null
C313,Test Recipient Name 15312,Test Recipient Name 15312,39864,NO 67 LORONG 7 TAMAN KAYANGANHUTAN MELINTANG,15312icertrecipient@yopmail.com,124365302,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (PENGURUSAN RISIKO DAN TAKAFUL) DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.03,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,441,Robe return date is null
C314,Test Recipient Name 15313,Test Recipient Name 15313,41435,"4802, KAMPUNG JERAM,MANIRKUALA TERENGGANU",15313icertrecipient@yopmail.com,1125533231,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (PENGURUSAN RISIKO DAN TAKAFUL) DENGAN KEPUJIAN,15/10/2019,15/10/2019,2.82,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,442,Robe return date is null
C315,Test Recipient Name 15314,Test Recipient Name 15314,39845,"NO2,JLN SERI KENANGAN,KG PANCHANG BEDENANO2,JLN SERI KENANGAN,KG PANCHANG BEDENASUNGAI BESAR",15314icertrecipient@yopmail.com,1119726758,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (PENGURUSAN RISIKO DAN TAKAFUL) DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.06,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,443,Robe return date is null
C316,Test Recipient Name 15315,Test Recipient Name 15315,41485,11362-EKAMPUNG BUKIT TOK RISKUALA TERENGGANU,15315icertrecipient@yopmail.com,199587798,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (PENGURUSAN RISIKO DAN TAKAFUL) DENGAN KEPUJIAN,15/10/2019,15/10/2019,2.9,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,444,Robe return date is null
C317,Test Recipient Name 15316,Test Recipient Name 15316,41601,"5237, KAMPUNG PETAI BUBUS , MANIRKUALA TERENGGANU",15316icertrecipient@yopmail.com,145178144,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PENTADBIRAN PERNIAGAAN (PENGURUSAN RISIKO DAN TAKAFUL) DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.24,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,445,Robe return date is null
C318,Test Recipient Name 15317,Test Recipient Name 15317,40894,NO 53 KAMPUNG ANAK MUSANGJERTIH,15317icertrecipient@yopmail.com,136321407,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.1,2019,1,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,276,All criteria passed
C319,Test Recipient Name 15318,Test Recipient Name 15318,39932,427 LORONG GAMELAN 2/2 TAMAN RIA JAYASUNGAI PETANI,15318icertrecipient@yopmail.com,134359490,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,2.9,2019,1,WARGANEGARA,ISLAM,LELAKI,MELAYU,JUL-2015,277,All criteria passed
C320,Test Recipient Name 15319,Test Recipient Name 15319,40472,NO 20 TAMAN KOPERASI PERKASAKAMPUNG BARU SI RUSAPORT DICKSON,15319icertrecipient@yopmail.com,132834773,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,2.71,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,278,Robe return date is null
C321,Test Recipient Name 15320,Test Recipient Name 15320,39812,"LOT 2037 BATU 7 1/2, JALAN JAMBU, MERUKLANG",15320icertrecipient@yopmail.com,196791652,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.08,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,279,Robe return date is null
C322,Test Recipient Name 15321,Test Recipient Name 15321,39966,"NO.29, LORONG PERAI UTAMA 1,TAMAN PERAI UTAMAPERAI",15321icertrecipient@yopmail.com,164260873,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.3,2019,0,WARGANEGARA,KRISTIAN,PEREMPUAN,INDIA,JUL-2015,280,Robe return date is null
C323,Test Recipient Name 15322,Test Recipient Name 15322,41432,"2425, LENGKOK SUNGAI GELUGOR 2, GELUGORGEORGETOWN",15322icertrecipient@yopmail.com,175025368,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,2.73,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,281,Robe return date is null
C324,Test Recipient Name 15323,Test Recipient Name 15323,39904,"499, KAMPUNG BELADAU KOLAM, MANIRKUALA TERENGGANU",15323icertrecipient@yopmail.com,179227323,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,2.7,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,282,Robe return date is null
C325,Test Recipient Name 15324,Test Recipient Name 15324,40128,"NO 11 PEKAN BELAGA,96900,BELAGA,SARAWAKBELAGA",15324icertrecipient@yopmail.com,138317904,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.59,2019,1,WARGANEGARA,BUDDHA,PEREMPUAN,CINA,JUL-2015,283,All criteria passed
C326,Test Recipient Name 15325,Test Recipient Name 15325,40133,"13613 K, TAMAN PERMINT MAKMURJALAN GONG BADAKKUALA TERENGGANU",15325icertrecipient@yopmail.com,139293274,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.46,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,284,Robe return date is null
C327,Test Recipient Name 15326,Test Recipient Name 15326,40813,"5, PERSIARAN SG PARI TIMUR 8,TAMAN MASIPOH",15326icertrecipient@yopmail.com,192281815,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.37,2019,0,WARGANEGARA,KRISTIAN,PEREMPUAN,INDIA,JUL-2015,285,Robe return date is null
C328,Test Recipient Name 15327,Test Recipient Name 15327,40963,"NO 7, JALAN BILAL 2, TAMAN BILAL, 83050,BATU PAHAT, JOHORBATU PAHAT",15327icertrecipient@yopmail.com,127475821,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.44,2019,0,WARGANEGARA,ISLAM,LELAKI,MELAYU,JUL-2015,286,Robe return date is null
C329,Test Recipient Name 15328,Test Recipient Name 15328,40818,BLOK S4 PERUMAHAN KILANG SAWIT CHINI 3APERUMAHAN KILANG SAWIT CHINI 3APEKAN,15328icertrecipient@yopmail.com,194523259,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.15,2019,0,WARGANEGARA,ISLAM,LELAKI,MELAYU,JUL-2015,287,Robe return date is null
C330,Test Recipient Name 15329,Test Recipient Name 15329,41059,NO 1169 BLOK 8 FELDA SELANCAR 2MUADZAM SHAH,15329icertrecipient@yopmail.com,197497022,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.66,2019,0,WARGANEGARA,ISLAM,LELAKI,MELAYU,JUL-2015,288,Robe return date is null
C331,Test Recipient Name 15330,Test Recipient Name 15330,40093,NO 35 JALAN 80 PANDAMARAN JAYAPELABUHAN KLANG,15330icertrecipient@yopmail.com,109263596,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.06,2019,1,WARGANEGARA,ISLAM,LELAKI,MELAYU,JUL-2015,289,All criteria passed
C332,Test Recipient Name 15331,Test Recipient Name 15331,40225,"LOT 8 LRG 2 BT 18, KG MERBAU SEMPAKSG BULOH",15331icertrecipient@yopmail.com,1121107405,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.23,2019,0,WARGANEGARA,ISLAM,LELAKI,MELAYU,JUL-2015,290,Robe return date is null
C333,Test Recipient Name 15332,Test Recipient Name 15332,39764,"NO. 212, LORONG ALAMANDA 3/2TAMAN ALAMANDA SENAWANGSEREMBAN",15332icertrecipient@yopmail.com,196188136,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,2.92,2019,1,WARGANEGARA,ISLAM,LELAKI,MELAYU,JUL-2015,291,All criteria passed
C334,Test Recipient Name 15333,Test Recipient Name 15333,39552,NO 218 FELDA CHINI SATUPEKAN,15333icertrecipient@yopmail.com,1131217362,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.04,2019,0,WARGANEGARA,ISLAM,LELAKI,MELAYU,JUL-2015,292,Robe return date is null
C335,Test Recipient Name 15334,Test Recipient Name 15334,41104,258 KG GONG CHE ABU DARAU22000 JERTEH TERENGGANUJERTEH,15334icertrecipient@yopmail.com,139760924,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.23,2019,0,WARGANEGARA,ISLAM,LELAKI,MELAYU,JUL-2015,293,Robe return date is null
C336,Test Recipient Name 15335,Test Recipient Name 15335,40808,"5, PERSIARAN SG PARI TIMUR 8,TAMAN MASIPOH",15335icertrecipient@yopmail.com,192281815,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.38,2019,0,WARGANEGARA,KRISTIAN,PEREMPUAN,INDIA,JUL-2015,294,Robe return date is null
C337,Test Recipient Name 15336,Test Recipient Name 15336,40340,"3253,JLN GAJAH MATI,MACHANG BUBOK,BKT.MERTAJAM",15336icertrecipient@yopmail.com,124756207,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.41,2019,1,WARGANEGARA,ISLAM,LELAKI,MELAYU,JUL-2015,295,All criteria passed
C338,Test Recipient Name 15337,Test Recipient Name 15337,39704,34 LORONG MAHSURI 3BAYAN BARU,15337icertrecipient@yopmail.com,194721534,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.29,2019,0,WARGANEGARA,ISLAM,LELAKI,MELAYU,JUL-2015,296,Robe return date is null
C339,Test Recipient Name 15338,Test Recipient Name 15338,41386,1625-H LORONG KIAMBANG JALAN PANJI ALAMKUALA TERENGGANU,15338icertrecipient@yopmail.com,199825986,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.07,2019,0,WARGANEGARA,ISLAM,LELAKI,MELAYU,JUL-2015,297,Robe return date is null
C340,Test Recipient Name 15339,Test Recipient Name 15339,39532,"LOT 214, JALAN KURAU, KAMPUNG BANDARBANTING",15339icertrecipient@yopmail.com,132106780,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.23,2019,0,WARGANEGARA,ISLAM,LELAKI,MELAYU,JUL-2015,298,Robe return date is null
C341,Test Recipient Name 15340,Test Recipient Name 15340,41321,LOT 2528 KG. WAKAF STANKUBANG KERIAN,15340icertrecipient@yopmail.com,145320384,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.25,2019,0,WARGANEGARA,ISLAM,LELAKI,MELAYU,JUL-2015,299,Robe return date is null
C342,Test Recipient Name 15341,Test Recipient Name 15341,39706,B-1-30B JLN PJU 10/10GSAUJANA DAMANSARAPETALING JAYA,15341icertrecipient@yopmail.com,1114294336,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.56,2019,0,WARGANEGARA,ISLAM,LELAKI,MELAYU,JUL-2015,300,Robe return date is null
C343,Test Recipient Name 15342,Test Recipient Name 15342,39557,75 JALAN TAKH 14TAMAN AYER KEROH HEIGHTS 1AYER KEROH,15342icertrecipient@yopmail.com,124918600,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.01,2019,0,WARGANEGARA,ISLAM,LELAKI,MELAYU,JUL-2015,301,Robe return date is null
C344,Test Recipient Name 15343,Test Recipient Name 15343,41434,"NO 56, JALAN PANTAI LAYANG, SUNGAI MATI,84400, LEDANG, JOHORLEDANG",15343icertrecipient@yopmail.com,176846853,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.41,2019,0,WARGANEGARA,ISLAM,LELAKI,MELAYU,JUL-2015,302,Robe return date is null
C345,Test Recipient Name 15344,Test Recipient Name 15344,40160,"LOT 9431 , KAMPUNG TELAGA MENGKUDUBUKIT PAYONGMARANG",15344icertrecipient@yopmail.com,145227729,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.2,2019,0,WARGANEGARA,ISLAM,LELAKI,MELAYU,JUL-2015,303,Robe return date is null
C346,Test Recipient Name 15345,Test Recipient Name 15345,39753,7169 TAMAN DESA HARTA INDAHJALAN PARIT SEMERAHPONTIAN,15345icertrecipient@yopmail.com,127061606,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.07,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,304,Robe return date is null
C347,Test Recipient Name 15346,Test Recipient Name 15346,37944,997P KAMPUNG DURIAN BURONGKUALA TERENGGANU,15346icertrecipient@yopmail.com,139171978,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,2.69,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2014,305,Robe return date is null
C348,Test Recipient Name 15347,Test Recipient Name 15347,41250,1411 KAMPUNG BUTUT BARUKUALA BERANG,15347icertrecipient@yopmail.com,139522182,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.37,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,306,Robe return date is null
C349,Test Recipient Name 15348,Test Recipient Name 15348,39533,P-56 KAMPUNG SUNGAI PUSUGOMBAKKUALA LUMPUR,15348icertrecipient@yopmail.com,193320580,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.26,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,307,Robe return date is null
C350,Test Recipient Name 15349,Test Recipient Name 15349,41349,1433 LORONG 15 KAMPUNG BESUTCHUKAI,15349icertrecipient@yopmail.com,1129390293,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.2,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,308,Robe return date is null
C351,Test Recipient Name 15350,Test Recipient Name 15350,40663,103 JALAN BIDARA BLOK 5 FELDA MAOKIL 4SEGAMAT,15350icertrecipient@yopmail.com,178270728,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.46,2019,0,WARGANEGARA,ISLAM,LELAKI,MELAYU,JUL-2015,309,Robe return date is null
C352,Test Recipient Name 15351,Test Recipient Name 15351,41727,73-C JALAN SULTAN ISMAILKUALA TERENGGANU,15351icertrecipient@yopmail.com,129848558,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3,2019,0,WARGANEGARA,ISLAM,LELAKI,MELAYU,JUL-2015,310,Robe return date is null
C353,Test Recipient Name 15352,Test Recipient Name 15352,41730,130 B KAMPUNG RAJAWALICHENDERINGKUALA TERENGGAN,15352icertrecipient@yopmail.com,145150262,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.26,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,311,Robe return date is null
C354,Test Recipient Name 15353,Test Recipient Name 15353,40366,"8/4137, KAMPUNG PERMATANG BADAKKUANTAN",15353icertrecipient@yopmail.com,105749289,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.48,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,312,Robe return date is null
C355,Test Recipient Name 15354,Test Recipient Name 15354,38400,1531 A KAMPUNG GONG TOK NASEKKUALA TERENGGANU,15354icertrecipient@yopmail.com,139883974,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,2.28,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2014,313,Robe return date is null
C356,Test Recipient Name 15355,Test Recipient Name 15355,39915,"NO. 106 FELDA CERUL 02,24000 KEMAMAN, TERENGGANUKEMAMAN",15355icertrecipient@yopmail.com,145098961,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.03,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,314,Robe return date is null
C357,Test Recipient Name 15356,Test Recipient Name 15356,41592,KAMPUNG HUJUNG BANDARSIK,15356icertrecipient@yopmail.com,195794161,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.29,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,315,Robe return date is null
C358,Test Recipient Name 15357,Test Recipient Name 15357,39631,"NO40,PARIT 13, BATU 16,36400 HUTAN MELINTANG, PERAKHUTAN MELINTANG",15357icertrecipient@yopmail.com,124998379,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.35,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,316,Outstanding debt: RM 255.00
C359,Test Recipient Name 15358,Test Recipient Name 15358,40159,"LOT 217 , BATU 4 1/2 KAMPUNG KENJONGKANGKONGPASIR MAS",15358icertrecipient@yopmail.com,139679960,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,2.73,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,317,Robe return date is null
C360,Test Recipient Name 15359,Test Recipient Name 15359,41693,"PT 3378, TAMAN DESA SRI HAWA,BANGGOL KUIN,ULU SATMACHANG",15359icertrecipient@yopmail.com,195545468,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,2.96,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,318,Robe return date is null
C361,Test Recipient Name 15360,Test Recipient Name 15360,41111,"NO 14 , JALAN HANG TUAH 23 ,TAMAN SKUDAI BARUJOHOR BAHRU",15360icertrecipient@yopmail.com,178421575,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.13,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,319,Robe return date is null
C362,Test Recipient Name 15361,Test Recipient Name 15361,40349,"POS 3 ,LRG 4 ,JLN SEKOLAH ,KG SERI TELOKPARIT YA'ANI ,YONG PENGBATU PAHAT",15361icertrecipient@yopmail.com,137865016,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,3.57,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,320,Robe return date is null
C363,Test Recipient Name 15362,Test Recipient Name 15362,40064,"90F-1, KAMPUNG PADANG MAHLIGAI,SIDAM KIRI,PADANG SERAI",15362icertrecipient@yopmail.com,143007993,MASTER OF EDUCATION,IJAZAH SARJANA MUDA PERAKAUNAN DENGAN KEPUJIAN,15/10/2019,15/10/2019,2.89,2019,0,WARGANEGARA,ISLAM,PEREMPUAN,MELAYU,JUL-2015,321,Robe return date is null
